local_date,day_state,target_count,raw_message_count,operational_message_count,non_operational_message_count,incident_like_message_count,duplicate_candidate_members,reconstructed_incident_count_lower_bound,compiled_local_message_count,required_utc_source_dates,source_statuses,coverage_complete
2023-01-08,observed_nonzero,2,4,2,2,2,0,2,4,2023-01-08|2023-01-09,2023-01-08:nonempty_completed|2023-01-09:nonempty_completed,True
2023-01-09,observed_nonzero,6,9,2,7,7,2,6,9,2023-01-09|2023-01-10,2023-01-09:nonempty_completed|2023-01-10:nonempty_completed,True
2023-01-10,observed_nonzero,7,10,2,8,8,2,7,10,2023-01-10|2023-01-11,2023-01-10:nonempty_completed|2023-01-11:nonempty_completed,True
2023-01-11,observed_nonzero,6,10,2,8,8,4,6,10,2023-01-11|2023-01-12,2023-01-11:nonempty_completed|2023-01-12:nonempty_completed,True
2023-01-12,observed_nonzero,3,7,2,5,3,0,3,7,2023-01-12|2023-01-13,2023-01-12:nonempty_completed|2023-01-13:nonempty_completed,True
2023-01-13,observed_nonzero,5,7,2,5,5,0,5,7,2023-01-13|2023-01-14,2023-01-13:nonempty_completed|2023-01-14:nonempty_completed,True
2023-01-14,observed_nonzero,3,4,1,3,3,0,3,4,2023-01-14|2023-01-15,2023-01-14:nonempty_completed|2023-01-15:nonempty_completed,True
2023-01-15,observed_nonzero,5,7,2,5,5,0,5,7,2023-01-15|2023-01-16,2023-01-15:nonempty_completed|2023-01-16:nonempty_completed,True
2023-01-16,observed_nonzero,8,9,1,8,8,0,8,9,2023-01-16|2023-01-17,2023-01-16:nonempty_completed|2023-01-17:nonempty_completed,True
2023-01-17,observed_nonzero,10,19,2,17,17,11,10,19,2023-01-17|2023-01-18,2023-01-17:nonempty_completed|2023-01-18:nonempty_completed,True
2023-01-18,observed_nonzero,7,11,2,9,9,3,7,11,2023-01-18|2023-01-19,2023-01-18:nonempty_completed|2023-01-19:nonempty_completed,True
2023-01-19,observed_nonzero,9,11,2,9,9,0,9,11,2023-01-19|2023-01-20,2023-01-19:nonempty_completed|2023-01-20:nonempty_completed,True
2023-01-20,observed_nonzero,2,4,2,2,2,0,2,4,2023-01-20|2023-01-21,2023-01-20:nonempty_completed|2023-01-21:nonempty_completed,True
2023-01-21,observed_nonzero,7,11,2,9,9,4,7,11,2023-01-21|2023-01-22,2023-01-21:nonempty_completed|2023-01-22:nonempty_completed,True
2023-01-22,observed_nonzero,3,8,2,6,6,4,3,8,2023-01-22|2023-01-23,2023-01-22:nonempty_completed|2023-01-23:nonempty_completed,True
2023-01-23,observed_nonzero,6,7,1,6,6,0,6,7,2023-01-23|2023-01-24,2023-01-23:nonempty_completed|2023-01-24:nonempty_completed,True
2023-01-24,observed_nonzero,4,5,1,4,4,0,4,5,2023-01-24|2023-01-25,2023-01-24:nonempty_completed|2023-01-25:nonempty_completed,True
2023-01-25,observed_nonzero,4,9,2,7,7,6,4,9,2023-01-25|2023-01-26,2023-01-25:nonempty_completed|2023-01-26:nonempty_completed,True
2023-01-26,observed_nonzero,2,8,2,6,2,0,2,8,2023-01-26|2023-01-27,2023-01-26:nonempty_completed|2023-01-27:nonempty_completed,True
2023-01-27,observed_nonzero,3,7,2,5,5,3,3,7,2023-01-27|2023-01-28,2023-01-27:nonempty_completed|2023-01-28:nonempty_completed,True
2023-01-28,observed_nonzero,4,7,2,5,5,2,4,7,2023-01-28|2023-01-29,2023-01-28:nonempty_completed|2023-01-29:nonempty_completed,True
2023-01-29,observed_nonzero,4,7,2,5,5,2,4,7,2023-01-29|2023-01-30,2023-01-29:nonempty_completed|2023-01-30:nonempty_completed,True
2023-01-30,observed_nonzero,4,16,2,14,6,3,4,16,2023-01-30|2023-01-31,2023-01-30:nonempty_completed|2023-01-31:nonempty_completed,True
2023-01-31,observed_nonzero,8,13,2,11,11,6,8,13,2023-01-31|2023-02-01,2023-01-31:nonempty_completed|2023-02-01:nonempty_completed,True
2023-02-01,observed_nonzero,3,4,1,3,3,0,3,4,2023-02-01|2023-02-02,2023-02-01:nonempty_completed|2023-02-02:nonempty_completed,True
2023-02-02,observed_nonzero,12,18,0,18,16,7,12,18,2023-02-02|2023-02-03,2023-02-02:nonempty_completed|2023-02-03:nonempty_completed,True
2023-02-03,observed_nonzero,17,20,2,18,18,2,17,20,2023-02-03|2023-02-04,2023-02-03:nonempty_completed|2023-02-04:nonempty_completed,True
2023-02-04,observed_nonzero,13,15,2,13,13,0,13,15,2023-02-04|2023-02-05,2023-02-04:nonempty_completed|2023-02-05:nonempty_completed,True
2023-02-05,observed_nonzero,8,12,2,10,10,4,8,12,2023-02-05|2023-02-06,2023-02-05:nonempty_completed|2023-02-06:nonempty_completed,True
2023-02-06,observed_nonzero,11,16,2,14,14,5,11,16,2023-02-06|2023-02-07,2023-02-06:nonempty_completed|2023-02-07:nonempty_completed,True
2023-02-07,observed_nonzero,9,11,2,9,9,0,9,11,2023-02-07|2023-02-08,2023-02-07:nonempty_completed|2023-02-08:nonempty_completed,True
2023-02-08,observed_nonzero,5,13,2,11,5,0,5,13,2023-02-08|2023-02-09,2023-02-08:nonempty_completed|2023-02-09:nonempty_completed,True
2023-02-09,observed_nonzero,9,11,2,9,9,0,9,11,2023-02-09|2023-02-10,2023-02-09:nonempty_completed|2023-02-10:nonempty_completed,True
2023-02-10,observed_nonzero,5,8,2,6,6,2,5,8,2023-02-10|2023-02-11,2023-02-10:nonempty_completed|2023-02-11:nonempty_completed,True
2023-02-11,observed_nonzero,6,11,2,9,9,5,6,11,2023-02-11|2023-02-12,2023-02-11:nonempty_completed|2023-02-12:nonempty_completed,True
2023-02-12,observed_nonzero,4,7,2,5,5,2,4,7,2023-02-12|2023-02-13,2023-02-12:nonempty_completed|2023-02-13:nonempty_completed,True
2023-02-13,observed_nonzero,3,7,2,5,5,3,3,7,2023-02-13|2023-02-14,2023-02-13:nonempty_completed|2023-02-14:nonempty_completed,True
2023-02-14,observed_nonzero,5,6,1,5,5,0,5,6,2023-02-14|2023-02-15,2023-02-14:nonempty_completed|2023-02-15:nonempty_completed,True
2023-02-15,observed_nonzero,4,7,2,5,5,2,4,7,2023-02-15|2023-02-16,2023-02-15:nonempty_completed|2023-02-16:nonempty_completed,True
2023-02-16,observed_nonzero,7,12,1,11,7,0,7,12,2023-02-16|2023-02-17,2023-02-16:nonempty_completed|2023-02-17:nonempty_completed,True
2023-02-17,observed_nonzero,7,10,2,8,8,2,7,10,2023-02-17|2023-02-18,2023-02-17:nonempty_completed|2023-02-18:nonempty_completed,True
2023-02-18,observed_nonzero,3,5,2,3,3,0,3,5,2023-02-18|2023-02-19,2023-02-18:nonempty_completed|2023-02-19:nonempty_completed,True
2023-02-19,observed_nonzero,5,7,2,5,5,0,5,7,2023-02-19|2023-02-20,2023-02-19:nonempty_completed|2023-02-20:nonempty_completed,True
2023-02-20,observed_nonzero,9,12,2,10,10,2,9,12,2023-02-20|2023-02-21,2023-02-20:nonempty_completed|2023-02-21:nonempty_completed,True
2023-02-21,observed_nonzero,9,19,1,18,12,6,9,19,2023-02-21|2023-02-22,2023-02-21:nonempty_completed|2023-02-22:nonempty_completed,True
2023-02-22,observed_nonzero,8,10,2,8,8,1,8,10,2023-02-22|2023-02-23,2023-02-22:nonempty_completed|2023-02-23:nonempty_completed,True
2023-02-23,observed_nonzero,13,15,2,13,13,1,13,15,2023-02-23|2023-02-24,2023-02-23:nonempty_completed|2023-02-24:nonempty_completed,True
2023-02-24,observed_nonzero,6,8,2,6,6,0,6,8,2023-02-24|2023-02-25,2023-02-24:nonempty_completed|2023-02-25:nonempty_completed,True
2023-02-25,observed_nonzero,4,6,2,4,4,0,4,6,2023-02-25|2023-02-26,2023-02-25:nonempty_completed|2023-02-26:nonempty_completed,True
2023-02-26,observed_nonzero,6,12,1,11,11,8,6,12,2023-02-26|2023-02-27,2023-02-26:nonempty_completed|2023-02-27:nonempty_completed,True
2023-02-27,observed_nonzero,7,12,2,10,10,5,7,12,2023-02-27|2023-02-28,2023-02-27:nonempty_completed|2023-02-28:nonempty_completed,True
2023-02-28,observed_nonzero,4,6,2,4,4,0,4,6,2023-02-28|2023-03-01,2023-02-28:nonempty_completed|2023-03-01:nonempty_completed,True
2023-03-01,observed_nonzero,2,5,2,3,3,2,2,5,2023-03-01|2023-03-02,2023-03-01:nonempty_completed|2023-03-02:nonempty_completed,True
2023-03-02,observed_nonzero,6,9,2,7,7,2,6,9,2023-03-02|2023-03-03,2023-03-02:nonempty_completed|2023-03-03:nonempty_completed,True
2023-03-03,observed_nonzero,7,10,2,8,8,2,7,10,2023-03-03|2023-03-04,2023-03-03:nonempty_completed|2023-03-04:nonempty_completed,True
2023-03-04,observed_nonzero,3,4,1,3,3,0,3,4,2023-03-04|2023-03-05,2023-03-04:nonempty_completed|2023-03-05:nonempty_completed,True
2023-03-05,observed_nonzero,2,5,2,3,3,2,2,5,2023-03-05|2023-03-06,2023-03-05:nonempty_completed|2023-03-06:nonempty_completed,True
2023-03-06,observed_nonzero,4,7,2,5,5,2,4,7,2023-03-06|2023-03-07,2023-03-06:nonempty_completed|2023-03-07:nonempty_completed,True
2023-03-07,observed_nonzero,4,5,1,4,4,0,4,5,2023-03-07|2023-03-08,2023-03-07:nonempty_completed|2023-03-08:nonempty_completed,True
2023-03-08,observed_nonzero,5,7,1,6,6,2,5,7,2023-03-08|2023-03-09,2023-03-08:nonempty_completed|2023-03-09:nonempty_completed,True
2023-03-09,observed_nonzero,1,3,2,1,1,0,1,3,2023-03-09|2023-03-10,2023-03-09:nonempty_completed|2023-03-10:nonempty_completed,True
2023-03-10,observed_nonzero,2,6,2,4,4,4,2,6,2023-03-10|2023-03-11,2023-03-10:nonempty_completed|2023-03-11:nonempty_completed,True
2023-03-11,observed_nonzero,2,5,2,3,3,2,2,5,2023-03-11|2023-03-12,2023-03-11:nonempty_completed|2023-03-12:nonempty_completed,True
2023-03-12,observed_nonzero,5,8,2,6,6,2,5,8,2023-03-12|2023-03-13,2023-03-12:nonempty_completed|2023-03-13:nonempty_completed,True
2023-03-13,observed_nonzero,5,9,2,7,6,2,5,9,2023-03-13|2023-03-14,2023-03-13:nonempty_completed|2023-03-14:nonempty_completed,True
2023-03-14,observed_nonzero,2,4,2,2,2,0,2,4,2023-03-14|2023-03-15,2023-03-14:nonempty_completed|2023-03-15:nonempty_completed,True
2023-03-15,observed_nonzero,6,9,2,7,7,2,6,9,2023-03-15|2023-03-16,2023-03-15:nonempty_completed|2023-03-16:nonempty_completed,True
2023-03-16,observed_nonzero,7,10,2,8,8,2,7,10,2023-03-16|2023-03-17,2023-03-16:nonempty_completed|2023-03-17:nonempty_completed,True
2023-03-17,observed_nonzero,2,4,2,2,2,0,2,4,2023-03-17|2023-03-18,2023-03-17:nonempty_completed|2023-03-18:nonempty_completed,True
2023-03-18,observed_nonzero,4,6,1,5,5,3,4,6,2023-03-18|2023-03-19,2023-03-18:nonempty_completed|2023-03-19:nonempty_completed,True
2023-03-19,observed_nonzero,3,4,1,3,3,1,3,4,2023-03-19|2023-03-20,2023-03-19:nonempty_completed|2023-03-20:nonempty_completed,True
2023-03-20,observed_nonzero,1,3,2,1,1,0,1,3,2023-03-20|2023-03-21,2023-03-20:nonempty_completed|2023-03-21:nonempty_completed,True
2023-03-21,observed_nonzero,1,3,2,1,1,0,1,3,2023-03-21|2023-03-22,2023-03-21:nonempty_completed|2023-03-22:nonempty_completed,True
2023-03-22,observed_nonzero,2,4,2,2,2,0,2,4,2023-03-22|2023-03-23,2023-03-22:nonempty_completed|2023-03-23:nonempty_completed,True
2023-03-23,observed_nonzero,5,6,1,5,5,0,5,6,2023-03-23|2023-03-24,2023-03-23:nonempty_completed|2023-03-24:nonempty_completed,True
2023-03-24,observed_nonzero,3,9,2,7,7,7,3,9,2023-03-24|2023-03-25,2023-03-24:nonempty_completed|2023-03-25:nonempty_completed,True
2023-03-25,observed_nonzero,6,9,2,7,7,2,6,9,2023-03-25|2023-03-26,2023-03-25:nonempty_completed|2023-03-26:nonempty_completed,True
2023-03-26,observed_nonzero,4,7,2,5,5,2,4,7,2023-03-26|2023-03-27,2023-03-26:nonempty_completed|2023-03-27:nonempty_completed,True
2023-03-27,observed_nonzero,4,12,2,10,8,7,4,12,2023-03-27|2023-03-28,2023-03-27:nonempty_completed|2023-03-28:nonempty_completed,True
2023-03-28,observed_nonzero,4,7,2,5,5,2,4,7,2023-03-28|2023-03-29,2023-03-28:nonempty_completed|2023-03-29:nonempty_completed,True
2023-03-29,observed_nonzero,3,5,2,3,3,0,3,5,2023-03-29|2023-03-30,2023-03-29:nonempty_completed|2023-03-30:nonempty_completed,True
2023-03-30,observed_nonzero,6,10,2,8,8,3,6,10,2023-03-30|2023-03-31,2023-03-30:nonempty_completed|2023-03-31:nonempty_completed,True
2023-03-31,observed_nonzero,3,7,2,5,5,3,3,7,2023-03-31|2023-04-01,2023-03-31:nonempty_completed|2023-04-01:nonempty_completed,True
2023-04-01,observed_nonzero,5,15,2,13,5,0,5,15,2023-04-01|2023-04-02,2023-04-01:nonempty_completed|2023-04-02:nonempty_completed,True
2023-04-02,observed_nonzero,6,10,2,8,6,0,6,10,2023-04-02|2023-04-03,2023-04-02:nonempty_completed|2023-04-03:nonempty_completed,True
2023-04-03,observed_nonzero,5,8,2,6,6,2,5,8,2023-04-03|2023-04-04,2023-04-03:nonempty_completed|2023-04-04:nonempty_completed,True
2023-04-04,observed_nonzero,4,6,2,4,4,0,4,6,2023-04-04|2023-04-05,2023-04-04:nonempty_completed|2023-04-05:nonempty_completed,True
2023-04-05,observed_nonzero,5,9,2,7,7,4,5,9,2023-04-05|2023-04-06,2023-04-05:nonempty_completed|2023-04-06:nonempty_completed,True
2023-04-06,observed_nonzero,3,9,2,7,7,6,3,9,2023-04-06|2023-04-07,2023-04-06:nonempty_completed|2023-04-07:nonempty_completed,True
2023-04-07,observed_nonzero,3,6,2,4,3,0,3,6,2023-04-07|2023-04-08,2023-04-07:nonempty_completed|2023-04-08:nonempty_completed,True
2023-04-08,observed_nonzero,5,10,2,8,8,5,5,10,2023-04-08|2023-04-09,2023-04-08:nonempty_completed|2023-04-09:nonempty_completed,True
2023-04-09,observed_nonzero,1,3,2,1,1,0,1,3,2023-04-09|2023-04-10,2023-04-09:nonempty_completed|2023-04-10:nonempty_completed,True
2023-04-10,observed_nonzero,2,5,2,3,3,2,2,5,2023-04-10|2023-04-11,2023-04-10:nonempty_completed|2023-04-11:nonempty_completed,True
2023-04-11,observed_nonzero,2,4,2,2,2,0,2,4,2023-04-11|2023-04-12,2023-04-11:nonempty_completed|2023-04-12:nonempty_completed,True
2023-04-12,observed_nonzero,1,4,2,2,2,2,1,4,2023-04-12|2023-04-13,2023-04-12:nonempty_completed|2023-04-13:nonempty_completed,True
2023-04-13,observed_nonzero,4,7,2,5,5,2,4,7,2023-04-13|2023-04-14,2023-04-13:nonempty_completed|2023-04-14:nonempty_completed,True
2023-04-14,observed_nonzero,4,6,1,5,5,2,4,6,2023-04-14|2023-04-15,2023-04-14:nonempty_completed|2023-04-15:nonempty_completed,True
2023-04-15,observed_nonzero,3,4,1,3,3,0,3,4,2023-04-15|2023-04-16,2023-04-15:nonempty_completed|2023-04-16:nonempty_completed,True
2023-04-16,observed_nonzero,6,11,2,9,9,6,6,11,2023-04-16|2023-04-17,2023-04-16:nonempty_completed|2023-04-17:nonempty_completed,True
2023-04-17,observed_nonzero,6,11,2,9,9,5,6,11,2023-04-17|2023-04-18,2023-04-17:nonempty_completed|2023-04-18:nonempty_completed,True
2023-04-18,observed_nonzero,4,9,2,7,7,5,4,9,2023-04-18|2023-04-19,2023-04-18:nonempty_completed|2023-04-19:nonempty_completed,True
2023-04-19,observed_nonzero,1,2,1,1,1,0,1,2,2023-04-19|2023-04-20,2023-04-19:nonempty_completed|2023-04-20:nonempty_completed,True
2023-04-20,observed_nonzero,4,9,2,7,7,4,4,9,2023-04-20|2023-04-21,2023-04-20:nonempty_completed|2023-04-21:nonempty_completed,True
2023-04-21,observed_nonzero,4,6,2,4,4,0,4,6,2023-04-21|2023-04-22,2023-04-21:nonempty_completed|2023-04-22:nonempty_completed,True
2023-04-22,observed_nonzero,2,5,2,3,3,2,2,5,2023-04-22|2023-04-23,2023-04-22:nonempty_completed|2023-04-23:nonempty_completed,True
2023-04-23,observed_nonzero,3,5,2,3,3,0,3,5,2023-04-23|2023-04-24,2023-04-23:nonempty_completed|2023-04-24:nonempty_completed,True
2023-04-24,observed_nonzero,1,3,2,1,1,0,1,3,2023-04-24|2023-04-25,2023-04-24:nonempty_completed|2023-04-25:nonempty_completed,True
2023-04-25,observed_nonzero,2,4,2,2,2,0,2,4,2023-04-25|2023-04-26,2023-04-25:nonempty_completed|2023-04-26:nonempty_completed,True
2023-04-26,observed_nonzero,4,6,2,4,4,0,4,6,2023-04-26|2023-04-27,2023-04-26:nonempty_completed|2023-04-27:nonempty_completed,True
2023-04-27,observed_nonzero,4,8,2,6,6,4,4,8,2023-04-27|2023-04-28,2023-04-27:nonempty_completed|2023-04-28:nonempty_completed,True
2023-04-28,observed_nonzero,14,17,2,15,15,2,14,17,2023-04-28|2023-04-29,2023-04-28:nonempty_completed|2023-04-29:nonempty_completed,True
2023-04-29,observed_nonzero,6,9,2,7,7,2,6,9,2023-04-29|2023-04-30,2023-04-29:nonempty_completed|2023-04-30:nonempty_completed,True
2023-04-30,observed_nonzero,6,8,2,6,6,0,6,8,2023-04-30|2023-05-01,2023-04-30:nonempty_completed|2023-05-01:nonempty_completed,True
2023-05-01,coverage_unknown,,7,1,6,3,0,3,7,2023-05-01|2023-05-02,2023-05-01:nonempty_completed|2023-05-02:empty_unverified,False
2023-05-02,coverage_unknown,,1,1,0,0,0,0,1,2023-05-02|2023-05-03,2023-05-02:empty_unverified|2023-05-03:nonempty_completed,False
2023-05-03,observed_nonzero,5,8,2,6,6,2,5,8,2023-05-03|2023-05-04,2023-05-03:nonempty_completed|2023-05-04:nonempty_completed,True
2023-05-04,observed_nonzero,6,10,2,8,8,4,6,10,2023-05-04|2023-05-05,2023-05-04:nonempty_completed|2023-05-05:nonempty_completed,True
2023-05-05,observed_nonzero,6,9,2,7,7,2,6,9,2023-05-05|2023-05-06,2023-05-05:nonempty_completed|2023-05-06:nonempty_completed,True
2023-05-06,observed_nonzero,2,5,2,3,3,2,2,5,2023-05-06|2023-05-07,2023-05-06:nonempty_completed|2023-05-07:nonempty_completed,True
2023-05-07,observed_nonzero,1,3,2,1,1,0,1,3,2023-05-07|2023-05-08,2023-05-07:nonempty_completed|2023-05-08:nonempty_completed,True
2023-05-08,observed_nonzero,4,7,2,5,5,2,4,7,2023-05-08|2023-05-09,2023-05-08:nonempty_completed|2023-05-09:nonempty_completed,True
2023-05-09,observed_nonzero,3,6,2,4,4,2,3,6,2023-05-09|2023-05-10,2023-05-09:nonempty_completed|2023-05-10:nonempty_completed,True
2023-05-10,observed_nonzero,3,7,2,5,5,3,3,7,2023-05-10|2023-05-11,2023-05-10:nonempty_completed|2023-05-11:nonempty_completed,True
2023-05-11,observed_nonzero,3,7,2,5,5,4,3,7,2023-05-11|2023-05-12,2023-05-11:nonempty_completed|2023-05-12:nonempty_completed,True
2023-05-12,observed_nonzero,1,3,2,1,1,0,1,3,2023-05-12|2023-05-13,2023-05-12:nonempty_completed|2023-05-13:nonempty_completed,True
2023-05-13,observed_nonzero,3,7,2,5,4,2,3,7,2023-05-13|2023-05-14,2023-05-13:nonempty_completed|2023-05-14:nonempty_completed,True
2023-05-14,observed_nonzero,1,3,2,1,1,0,1,3,2023-05-14|2023-05-15,2023-05-14:nonempty_completed|2023-05-15:nonempty_completed,True
2023-05-15,observed_nonzero,5,7,2,5,5,0,5,7,2023-05-15|2023-05-16,2023-05-15:nonempty_completed|2023-05-16:nonempty_completed,True
2023-05-16,observed_nonzero,4,6,2,4,4,0,4,6,2023-05-16|2023-05-17,2023-05-16:nonempty_completed|2023-05-17:nonempty_completed,True
2023-05-17,observed_nonzero,3,4,1,3,3,0,3,4,2023-05-17|2023-05-18,2023-05-17:nonempty_completed|2023-05-18:nonempty_completed,True
2023-05-18,observed_nonzero,3,5,2,3,3,0,3,5,2023-05-18|2023-05-19,2023-05-18:nonempty_completed|2023-05-19:nonempty_completed,True
2023-05-19,observed_nonzero,6,9,2,7,7,2,6,9,2023-05-19|2023-05-20,2023-05-19:nonempty_completed|2023-05-20:nonempty_completed,True
2023-05-20,observed_nonzero,5,7,2,5,5,0,5,7,2023-05-20|2023-05-21,2023-05-20:nonempty_completed|2023-05-21:nonempty_completed,True
2023-05-21,observed_nonzero,7,12,2,10,7,0,7,12,2023-05-21|2023-05-22,2023-05-21:nonempty_completed|2023-05-22:nonempty_completed,True
2023-05-22,observed_nonzero,5,8,2,6,6,2,5,8,2023-05-22|2023-05-23,2023-05-22:nonempty_completed|2023-05-23:nonempty_completed,True
2023-05-23,observed_nonzero,3,6,2,4,4,2,3,6,2023-05-23|2023-05-24,2023-05-23:nonempty_completed|2023-05-24:nonempty_completed,True
2023-05-24,observed_nonzero,3,6,1,5,5,4,3,6,2023-05-24|2023-05-25,2023-05-24:nonempty_completed|2023-05-25:nonempty_completed,True
2023-05-25,observed_nonzero,7,10,2,8,8,2,7,10,2023-05-25|2023-05-26,2023-05-25:nonempty_completed|2023-05-26:nonempty_completed,True
2023-05-26,observed_nonzero,2,4,2,2,2,0,2,4,2023-05-26|2023-05-27,2023-05-26:nonempty_completed|2023-05-27:nonempty_completed,True
2023-05-27,observed_nonzero,8,13,2,11,11,4,8,13,2023-05-27|2023-05-28,2023-05-27:nonempty_completed|2023-05-28:nonempty_completed,True
2023-05-28,observed_nonzero,2,5,2,3,3,2,2,5,2023-05-28|2023-05-29,2023-05-28:nonempty_completed|2023-05-29:nonempty_completed,True
2023-05-29,observed_nonzero,4,8,2,6,6,4,4,8,2023-05-29|2023-05-30,2023-05-29:nonempty_completed|2023-05-30:nonempty_completed,True
2023-05-30,observed_nonzero,6,8,2,6,6,0,6,8,2023-05-30|2023-05-31,2023-05-30:nonempty_completed|2023-05-31:nonempty_completed,True
2023-05-31,observed_nonzero,3,5,2,3,3,0,3,5,2023-05-31|2023-06-01,2023-05-31:nonempty_completed|2023-06-01:nonempty_completed,True
2023-06-01,observed_nonzero,6,9,2,7,7,3,6,9,2023-06-01|2023-06-02,2023-06-01:nonempty_completed|2023-06-02:nonempty_completed,True
2023-06-02,observed_nonzero,5,9,2,7,6,3,5,9,2023-06-02|2023-06-03,2023-06-02:nonempty_completed|2023-06-03:nonempty_completed,True
2023-06-03,observed_nonzero,2,4,2,2,2,0,2,4,2023-06-03|2023-06-04,2023-06-03:nonempty_completed|2023-06-04:nonempty_completed,True
2023-06-04,observed_nonzero,4,7,2,5,5,2,4,7,2023-06-04|2023-06-05,2023-06-04:nonempty_completed|2023-06-05:nonempty_completed,True
2023-06-05,observed_nonzero,3,5,2,3,3,0,3,5,2023-06-05|2023-06-06,2023-06-05:nonempty_completed|2023-06-06:nonempty_completed,True
2023-06-06,observed_nonzero,4,6,2,4,4,0,4,6,2023-06-06|2023-06-07,2023-06-06:nonempty_completed|2023-06-07:nonempty_completed,True
2023-06-07,observed_nonzero,2,5,2,3,3,2,2,5,2023-06-07|2023-06-08,2023-06-07:nonempty_completed|2023-06-08:nonempty_completed,True
2023-06-08,observed_nonzero,5,8,1,7,7,4,5,8,2023-06-08|2023-06-09,2023-06-08:nonempty_completed|2023-06-09:nonempty_completed,True
2023-06-09,observed_nonzero,3,6,2,4,4,2,3,6,2023-06-09|2023-06-10,2023-06-09:nonempty_completed|2023-06-10:nonempty_completed,True
2023-06-10,observed_nonzero,4,10,2,8,5,2,4,10,2023-06-10|2023-06-11,2023-06-10:nonempty_completed|2023-06-11:nonempty_completed,True
2023-06-11,observed_nonzero,2,4,2,2,2,0,2,4,2023-06-11|2023-06-12,2023-06-11:nonempty_completed|2023-06-12:nonempty_completed,True
2023-06-12,observed_nonzero,5,10,2,8,8,5,5,10,2023-06-12|2023-06-13,2023-06-12:nonempty_completed|2023-06-13:nonempty_completed,True
2023-06-13,observed_nonzero,3,5,2,3,3,0,3,5,2023-06-13|2023-06-14,2023-06-13:nonempty_completed|2023-06-14:nonempty_completed,True
2023-06-14,observed_nonzero,3,5,2,3,3,0,3,5,2023-06-14|2023-06-15,2023-06-14:nonempty_completed|2023-06-15:nonempty_completed,True
2023-06-15,observed_nonzero,4,6,2,4,4,0,4,6,2023-06-15|2023-06-16,2023-06-15:nonempty_completed|2023-06-16:nonempty_completed,True
2023-06-16,observed_nonzero,9,13,2,11,11,4,9,13,2023-06-16|2023-06-17,2023-06-16:nonempty_completed|2023-06-17:nonempty_completed,True
2023-06-17,observed_nonzero,3,5,2,3,3,0,3,5,2023-06-17|2023-06-18,2023-06-17:nonempty_completed|2023-06-18:nonempty_completed,True
2023-06-18,observed_nonzero,1,3,2,1,1,0,1,3,2023-06-18|2023-06-19,2023-06-18:nonempty_completed|2023-06-19:nonempty_completed,True
2023-06-19,observed_nonzero,6,10,2,8,8,4,6,10,2023-06-19|2023-06-20,2023-06-19:nonempty_completed|2023-06-20:nonempty_completed,True
